frame,time_seconds,object_id,class,cx,cy,x1,y1,x2,y2,visible
477,19.080,12,package,374,400,337,372,411,428,1
477,19.080,13,package,798,520,755,489,841,551,1
478,19.120,12,package,372,400,335,372,409,428,1
478,19.120,13,package,800,520,757,489,843,551,1
479,19.160,12,package,369,400,332,372,406,428,1
479,19.160,13,package,802,520,759,489,845,551,1
480,19.200,12,package,366,400,329,372,403,428,1
480,19.200,13,package,805,520,762,489,848,551,1
481,19.240,12,package,363,400,326,372,400,428,1
481,19.240,13,package,807,520,764,489,850,551,1
482,19.280,12,package,361,400,324,372,398,428,1
482,19.280,13,package,809,520,766,489,852,551,1
483,19.320,12,package,358,400,321,372,395,428,1
483,19.320,13,package,811,520,768,489,854,551,1
484,19.360,12,package,355,400,318,372,392,428,1
484,19.360,13,package,814,520,771,489,857,551,1
485,19.400,12,package,353,400,316,372,390,428,1
485,19.400,13,package,816,520,773,489,859,551,1
486,19.440,12,package,350,400,313,372,387,428,1
486,19.440,13,package,818,520,775,489,861,551,1
487,19.480,12,package,347,400,310,372,384,428,1
487,19.480,13,package,821,520,778,489,864,551,1
488,19.520,12,package,345,400,308,372,382,428,1
488,19.520,13,package,823,520,780,489,866,551,1
489,19.560,12,package,342,400,305,372,379,428,1
489,19.560,13,package,825,520,782,489,868,551,1
490,19.600,12,package,339,400,302,372,376,428,1
490,19.600,13,package,827,520,784,489,870,551,1
491,19.640,12,package,336,400,299,372,373,428,1
491,19.640,13,package,830,520,787,489,873,551,1
492,19.680,12,package,334,400,297,372,371,428,1
492,19.680,13,package,832,520,789,489,875,551,1
493,19.720,12,package,331,400,294,372,368,428,1
493,19.720,13,package,834,520,791,489,877,551,1
494,19.760,12,package,328,400,291,372,365,428,1
494,19.760,13,package,837,520,794,489,880,551,1
495,19.800,12,package,326,400,289,372,363,428,1
495,19.800,13,package,839,520,796,489,882,551,1
496,19.840,12,package,323,400,286,372,360,428,1
496,19.840,13,package,841,520,798,489,884,551,1
497,19.880,12,package,320,400,283,372,357,428,1
497,19.880,13,package,843,520,800,489,886,551,1
498,19.920,12,package,317,400,280,372,354,428,1
498,19.920,13,package,846,520,803,489,889,551,1
499,19.960,12,package,315,400,278,372,352,428,1
499,19.960,13,package,848,520,805,489,891,551,1
500,20.000,12,package,312,400,275,372,349,428,1
500,20.000,13,package,850,520,807,489,893,551,1
501,20.040,12,package,309,400,272,372,346,428,1
501,20.040,13,package,853,520,810,489,896,551,1
502,20.080,12,package,307,400,270,372,344,428,1
502,20.080,13,package,855,520,812,489,898,551,1
503,20.120,12,package,304,400,267,372,341,428,1
503,20.120,13,package,857,520,814,489,900,551,1
504,20.160,12,package,301,400,264,372,338,428,1
504,20.160,13,package,860,520,817,489,903,551,1
505,20.200,12,package,298,400,261,372,335,428,1
505,20.200,13,package,862,520,819,489,905,551,1
506,20.240,12,package,296,400,259,372,333,428,1
506,20.240,13,package,864,520,821,489,907,551,1
507,20.280,12,package,293,400,256,372,330,428,1
507,20.280,13,package,866,520,823,489,909,551,1
508,20.320,12,package,290,400,253,372,327,428,1
508,20.320,13,package,869,520,826,489,912,551,1
509,20.360,12,package,288,400,251,372,325,428,1
509,20.360,13,package,871,520,828,489,914,551,1
510,20.400,12,package,285,400,248,372,322,428,1
510,20.400,13,package,873,520,830,489,916,551,1
511,20.440,12,package,282,400,245,372,319,428,1
511,20.440,13,package,876,520,833,489,919,551,1
512,20.480,12,package,280,400,243,372,317,428,1
512,20.480,13,package,878,520,835,489,921,551,1
513,20.520,12,package,277,400,240,372,314,428,1
513,20.520,13,package,880,520,837,489,923,551,1
514,20.560,12,package,274,400,237,372,311,428,1
514,20.560,13,package,882,520,839,489,925,551,1
515,20.600,12,package,271,400,234,372,308,428,1
515,20.600,13,package,885,520,842,489,928,551,1
516,20.640,12,package,269,400,232,372,306,428,1
516,20.640,13,package,887,520,844,489,930,551,1
517,20.680,12,package,266,400,229,372,303,428,1
517,20.680,13,package,889,520,846,489,932,551,1
518,20.720,12,package,263,400,226,372,300,428,1
518,20.720,13,package,892,520,849,489,935,551,1
519,20.760,12,package,261,400,224,372,298,428,1
519,20.760,13,package,894,520,851,489,937,551,1
520,20.800,12,package,258,400,221,372,295,428,1
520,20.800,13,package,896,520,853,489,939,551,1
521,20.840,12,package,255,400,218,372,292,428,1
521,20.840,13,package,898,520,855,489,941,551,1
522,20.880,12,package,252,400,215,372,289,428,1
522,20.880,13,package,901,520,858,489,944,551,1
523,20.920,12,package,250,400,213,372,287,428,1
523,20.920,13,package,903,520,860,489,946,551,1
524,20.960,12,package,247,400,210,372,284,428,1
524,20.960,13,package,905,520,862,489,948,551,1
525,21.000,12,package,244,400,207,372,281,428,1
525,21.000,13,package,908,520,865,489,951,551,1
526,21.040,12,package,242,400,205,372,279,428,1
526,21.040,13,package,910,520,867,489,953,551,1
527,21.080,12,package,239,400,202,372,276,428,1
527,21.080,13,package,912,520,869,489,955,551,1
528,21.120,12,package,236,400,199,372,273,428,1
528,21.120,13,package,915,520,872,489,958,551,1
529,21.160,12,package,233,400,196,372,270,428,1
529,21.160,13,package,917,520,874,489,960,551,1
530,21.200,12,package,231,400,194,372,268,428,1
530,21.200,13,package,919,520,876,489,962,551,1
531,21.240,12,package,228,400,191,372,265,428,1
531,21.240,13,package,921,520,878,489,964,551,1
532,21.280,12,package,225,400,188,372,262,428,1
532,21.280,13,package,924,520,881,489,967,551,1
533,21.320,12,package,223,400,186,372,260,428,1
533,21.320,13,package,926,520,883,489,969,551,1
534,21.360,12,package,220,400,183,372,257,428,1
534,21.360,13,package,928,520,885,489,971,551,1
535,21.400,12,package,217,400,180,372,254,428,1
535,21.400,13,package,931,520,888,489,974,551,1
536,21.440,12,package,215,400,178,372,252,428,1
536,21.440,13,package,933,520,890,489,976,551,1
537,21.480,12,package,212,400,175,372,249,428,1
537,21.480,13,package,935,520,892,489,978,551,1
538,21.520,12,package,209,400,172,372,246,428,1
538,21.520,13,package,937,520,894,489,980,551,1
539,21.560,12,package,206,400,169,372,243,428,1
539,21.560,13,package,940,520,897,489,983,551,1
540,21.600,12,package,204,400,167,372,241,428,1
540,21.600,13,package,942,520,899,489,985,551,1
541,21.640,12,package,201,400,164,372,238,428,1
541,21.640,13,package,944,520,901,489,987,551,1
542,21.680,12,package,198,400,161,372,235,428,1
542,21.680,13,package,947,520,904,489,990,551,1
543,21.720,12,package,196,400,159,372,233,428,1
543,21.720,13,package,949,520,906,489,992,551,1
544,21.760,12,package,193,400,156,372,230,428,1
544,21.760,13,package,951,520,908,489,994,551,1
545,21.800,12,package,190,400,153,372,227,428,1
545,21.800,13,package,953,520,910,489,996,551,1
546,21.840,12,package,187,400,150,372,224,428,1
546,21.840,13,package,956,520,913,489,999,551,1
547,21.880,12,package,185,400,148,372,222,428,1
547,21.880,13,package,958,520,915,489,1001,551,1
548,21.920,12,package,182,400,145,372,219,428,1
548,21.920,13,package,960,520,917,489,1003,551,1
549,21.960,12,package,179,400,142,372,216,428,1
549,21.960,13,package,963,520,920,489,1006,551,1
550,22.000,12,package,177,400,140,372,214,428,1
550,22.000,13,package,965,520,922,489,1008,551,1
551,22.040,12,package,174,400,137,372,211,428,1
551,22.040,13,package,967,520,924,489,1010,551,1
552,22.080,12,package,171,400,134,372,208,428,1
552,22.080,13,package,970,520,927,489,1013,551,1
553,22.120,12,package,168,400,131,372,205,428,1
553,22.120,13,package,972,520,929,489,1015,551,1
554,22.160,12,package,166,400,129,372,203,428,1
554,22.160,13,package,974,520,931,489,1017,551,1
555,22.200,12,package,163,400,126,372,200,428,1
555,22.200,13,package,976,520,933,489,1019,551,1
556,22.240,12,package,160,400,123,372,197,428,1
556,22.240,13,package,979,520,936,489,1022,551,1
557,22.280,12,package,158,400,121,372,195,428,1
557,22.280,13,package,981,520,938,489,1024,551,1
558,22.320,12,package,155,400,118,372,192,428,1
558,22.320,13,package,983,520,940,489,1026,551,1
559,22.360,12,package,152,400,115,372,189,428,1
559,22.360,13,package,986,520,943,489,1029,551,1
560,22.400,12,package,150,400,113,372,187,428,1
560,22.400,13,package,988,520,945,489,1031,551,1
561,22.440,13,package,990,520,947,489,1033,551,1
562,22.480,13,package,992,520,949,489,1035,551,1
563,22.520,13,package,995,520,952,489,1038,551,1
564,22.560,13,package,997,520,954,489,1040,551,1
565,22.600,13,package,999,520,956,489,1042,551,1
566,22.640,13,package,1002,520,959,489,1045,551,1
567,22.680,13,package,1004,520,961,489,1047,551,1
568,22.720,13,package,1006,520,963,489,1049,551,1
569,22.760,13,package,1008,520,965,489,1051,551,1
570,22.800,13,package,1011,520,968,489,1054,551,1
571,22.840,13,package,1013,520,970,489,1056,551,1
572,22.880,13,package,1015,520,972,489,1058,551,1
573,22.920,13,package,1018,520,975,489,1061,551,1
574,22.960,13,package,1020,520,977,489,1063,551,1
575,23.000,13,package,1022,520,979,489,1065,551,1
576,23.040,13,package,1025,520,982,489,1068,551,1
577,23.080,13,package,1027,520,984,489,1070,551,1
578,23.120,13,package,1029,520,986,489,1072,551,1
579,23.160,13,package,1031,520,988,489,1074,551,1
580,23.200,13,package,1034,520,991,489,1077,551,1
581,23.240,13,package,1036,520,993,489,1079,551,1
582,23.280,13,package,1038,520,995,489,1081,551,1
583,23.320,13,package,1041,520,998,489,1084,551,1
584,23.360,13,package,1043,520,1000,489,1086,551,1
585,23.400,13,package,1045,520,1002,489,1088,551,1
586,23.440,13,package,1047,520,1004,489,1090,551,1
587,23.480,13,package,1050,520,1007,489,1093,551,1
588,23.520,13,package,1052,520,1009,489,1095,551,1
589,23.560,13,package,1054,520,1011,489,1097,551,1
590,23.600,13,package,1057,520,1014,489,1100,551,1
591,23.640,13,package,1059,520,1016,489,1102,551,1
592,23.680,13,package,1061,520,1018,489,1104,551,1
593,23.720,13,package,1063,520,1020,489,1106,551,1
594,23.760,13,package,1066,520,1023,489,1109,551,1
595,23.800,13,package,1068,520,1025,489,1111,551,1
596,23.840,13,package,1070,520,1027,489,1113,551,1
597,23.880,13,package,1073,520,1030,489,1116,551,1
598,23.920,13,package,1075,520,1032,489,1118,551,1
599,23.960,13,package,1077,520,1034,489,1120,551,1
600,24.000,13,package,1080,520,1037,489,1123,551,1
