frame,time_seconds,object_id,class,cx,cy,x1,y1,x2,y2,visible
470,18.800,32,package,763,360,724,330,802,390,1
470,18.800,33,package,690,490,655,463,725,517,1
471,18.840,31,package,949,230,912,202,986,258,1
471,18.840,32,package,765,360,726,330,804,390,1
471,18.840,33,package,690,490,655,463,725,517,1
472,18.880,31,package,952,230,915,202,989,258,1
472,18.880,32,package,767,360,728,330,806,390,1
472,18.880,33,package,690,490,655,463,725,517,1
473,18.920,31,package,954,230,917,202,991,258,1
473,18.920,32,package,769,360,730,330,808,390,1
473,18.920,33,package,690,490,655,463,725,517,1
474,18.960,31,package,957,230,920,202,994,258,1
474,18.960,32,package,772,360,733,330,811,390,1
474,18.960,33,package,690,490,655,463,725,517,1
475,19.000,31,package,960,230,923,202,997,258,1
475,19.000,32,package,774,360,735,330,813,390,1
475,19.000,33,package,690,490,655,463,725,517,1
476,19.040,31,package,962,230,925,202,999,258,1
476,19.040,32,package,776,360,737,330,815,390,1
476,19.040,33,package,690,490,655,463,725,517,1
477,19.080,31,package,965,230,928,202,1002,258,1
477,19.080,32,package,779,360,740,330,818,390,1
477,19.080,33,package,690,490,655,463,725,517,1
478,19.120,31,package,968,230,931,202,1005,258,1
478,19.120,32,package,781,360,742,330,820,390,1
478,19.120,33,package,690,490,655,463,725,517,1
479,19.160,31,package,970,230,933,202,1007,258,1
479,19.160,32,package,783,360,744,330,822,390,1
479,19.160,33,package,690,490,655,463,725,517,1
480,19.200,31,package,973,230,936,202,1010,258,1
480,19.200,32,package,785,360,746,330,824,390,1
480,19.200,33,package,690,490,655,463,725,517,1
481,19.240,31,package,976,230,939,202,1013,258,1
481,19.240,32,package,788,360,749,330,827,390,1
481,19.240,33,package,690,490,655,463,725,517,1
482,19.280,31,package,978,230,941,202,1015,258,1
482,19.280,32,package,790,360,751,330,829,390,1
482,19.280,33,package,690,490,655,463,725,517,1
483,19.320,31,package,981,230,944,202,1018,258,1
483,19.320,32,package,792,360,753,330,831,390,1
483,19.320,33,package,690,490,655,463,725,517,1
484,19.360,31,package,984,230,947,202,1021,258,1
484,19.360,32,package,794,360,755,330,833,390,1
484,19.360,33,package,690,490,655,463,725,517,1
485,19.400,31,package,986,230,949,202,1023,258,1
485,19.400,32,package,797,360,758,330,836,390,1
485,19.400,33,package,690,490,655,463,725,517,1
486,19.440,31,package,989,230,952,202,1026,258,1
486,19.440,32,package,799,360,760,330,838,390,1
486,19.440,33,package,690,490,655,463,725,517,1
487,19.480,31,package,992,230,955,202,1029,258,1
487,19.480,32,package,801,360,762,330,840,390,1
487,19.480,33,package,690,490,655,463,725,517,1
488,19.520,31,package,994,230,957,202,1031,258,1
488,19.520,32,package,803,360,764,330,842,390,1
488,19.520,33,package,690,490,655,463,725,517,1
489,19.560,31,package,997,230,960,202,1034,258,1
489,19.560,32,package,806,360,767,330,845,390,1
489,19.560,33,package,690,490,655,463,725,517,1
490,19.600,31,package,1000,230,963,202,1037,258,1
490,19.600,32,package,808,360,769,330,847,390,1
490,19.600,33,package,690,490,655,463,725,517,1
491,19.640,31,package,1002,230,965,202,1039,258,1
491,19.640,32,package,810,360,771,330,849,390,1
491,19.640,33,package,690,490,655,463,725,517,1
492,19.680,31,package,1005,230,968,202,1042,258,1
492,19.680,32,package,812,360,773,330,851,390,1
492,19.680,33,package,690,490,655,463,725,517,1
493,19.720,31,package,1008,230,971,202,1045,258,1
493,19.720,32,package,815,360,776,330,854,390,1
493,19.720,33,package,690,490,655,463,725,517,1
494,19.760,31,package,1010,230,973,202,1047,258,1
494,19.760,32,package,817,360,778,330,856,390,1
494,19.760,33,package,690,490,655,463,725,517,1
495,19.800,31,package,1013,230,976,202,1050,258,1
495,19.800,32,package,819,360,780,330,858,390,1
495,19.800,33,package,690,490,655,463,725,517,1
496,19.840,31,package,1016,230,979,202,1053,258,1
496,19.840,32,package,822,360,783,330,861,390,1
496,19.840,33,package,690,490,655,463,725,517,1
497,19.880,31,package,1018,230,981,202,1055,258,1
497,19.880,32,package,824,360,785,330,863,390,1
497,19.880,33,package,690,490,655,463,725,517,1
498,19.920,31,package,1021,230,984,202,1058,258,1
498,19.920,32,package,826,360,787,330,865,390,1
498,19.920,33,package,690,490,655,463,725,517,1
499,19.960,31,package,1024,230,987,202,1061,258,1
499,19.960,32,package,828,360,789,330,867,390,1
499,19.960,33,package,690,490,655,463,725,517,1
500,20.000,31,package,1026,230,989,202,1063,258,1
500,20.000,32,package,831,360,792,330,870,390,1
500,20.000,33,package,690,490,655,463,725,517,1
501,20.040,31,package,1029,230,992,202,1066,258,1
501,20.040,32,package,833,360,794,330,872,390,1
501,20.040,33,package,691,490,656,463,726,517,1
502,20.080,31,package,1032,230,995,202,1069,258,1
502,20.080,32,package,835,360,796,330,874,390,1
502,20.080,33,package,693,490,658,463,728,517,1
503,20.120,31,package,1034,230,997,202,1071,258,1
503,20.120,32,package,837,360,798,330,876,390,1
503,20.120,33,package,695,490,660,463,730,517,1
504,20.160,31,package,1037,230,1000,202,1074,258,1
504,20.160,32,package,840,360,801,330,879,390,1
504,20.160,33,package,697,490,662,463,732,517,1
505,20.200,31,package,1040,230,1003,202,1077,258,1
505,20.200,32,package,842,360,803,330,881,390,1
505,20.200,33,package,699,490,664,463,734,517,1
506,20.240,31,package,1042,230,1005,202,1079,258,1
506,20.240,32,package,844,360,805,330,883,390,1
506,20.240,33,package,701,490,666,463,736,517,1
507,20.280,31,package,1045,230,1008,202,1082,258,1
507,20.280,32,package,846,360,807,330,885,390,1
507,20.280,33,package,703,490,668,463,738,517,1
508,20.320,31,package,1048,230,1011,202,1085,258,1
508,20.320,32,package,849,360,810,330,888,390,1
508,20.320,33,package,705,490,670,463,740,517,1
509,20.360,31,package,1050,230,1013,202,1087,258,1
509,20.360,32,package,851,360,812,330,890,390,1
509,20.360,33,package,707,490,672,463,742,517,1
510,20.400,31,package,1053,230,1016,202,1090,258,1
510,20.400,32,package,853,360,814,330,892,390,1
510,20.400,33,package,709,490,674,463,744,517,1
511,20.440,31,package,1056,230,1019,202,1093,258,1
511,20.440,32,package,855,360,816,330,894,390,1
511,20.440,33,package,711,490,676,463,746,517,1
512,20.480,31,package,1058,230,1021,202,1095,258,1
512,20.480,32,package,858,360,819,330,897,390,1
512,20.480,33,package,713,490,678,463,748,517,1
513,20.520,31,package,1061,230,1024,202,1098,258,1
513,20.520,32,package,860,360,821,330,899,390,1
513,20.520,33,package,715,490,680,463,750,517,1
514,20.560,31,package,1064,230,1027,202,1101,258,1
514,20.560,32,package,862,360,823,330,901,390,1
514,20.560,33,package,717,490,682,463,752,517,1
515,20.600,31,package,1066,230,1029,202,1103,258,1
515,20.600,32,package,865,360,826,330,904,390,1
515,20.600,33,package,719,490,684,463,754,517,1
516,20.640,31,package,1069,230,1032,202,1106,258,1
516,20.640,32,package,867,360,828,330,906,390,1
516,20.640,33,package,721,490,686,463,756,517,1
517,20.680,31,package,1072,230,1035,202,1109,258,1
517,20.680,32,package,869,360,830,330,908,390,1
517,20.680,33,package,723,490,688,463,758,517,1
518,20.720,31,package,1074,230,1037,202,1111,258,1
518,20.720,32,package,871,360,832,330,910,390,1
518,20.720,33,package,725,490,690,463,760,517,1
519,20.760,31,package,1077,230,1040,202,1114,258,1
519,20.760,32,package,874,360,835,330,913,390,1
519,20.760,33,package,727,490,692,463,762,517,1
520,20.800,31,package,1080,230,1043,202,1117,258,1
520,20.800,32,package,876,360,837,330,915,390,1
520,20.800,33,package,728,490,693,463,763,517,1
521,20.840,32,package,878,360,839,330,917,390,1
521,20.840,33,package,730,490,695,463,765,517,1
522,20.880,32,package,880,360,841,330,919,390,1
522,20.880,33,package,732,490,697,463,767,517,1
523,20.920,32,package,883,360,844,330,922,390,1
523,20.920,33,package,734,490,699,463,769,517,1
524,20.960,32,package,885,360,846,330,924,390,1
524,20.960,33,package,736,490,701,463,771,517,1
525,21.000,32,package,887,360,848,330,926,390,1
525,21.000,33,package,738,490,703,463,773,517,1
526,21.040,32,package,889,360,850,330,928,390,1
526,21.040,33,package,740,490,705,463,775,517,1
527,21.080,32,package,892,360,853,330,931,390,1
527,21.080,33,package,742,490,707,463,777,517,1
528,21.120,32,package,894,360,855,330,933,390,1
528,21.120,33,package,744,490,709,463,779,517,1
529,21.160,32,package,896,360,857,330,935,390,1
529,21.160,33,package,746,490,711,463,781,517,1
530,21.200,32,package,898,360,859,330,937,390,1
530,21.200,33,package,748,490,713,463,783,517,1
531,21.240,32,package,901,360,862,330,940,390,1
531,21.240,33,package,750,490,715,463,785,517,1
532,21.280,32,package,903,360,864,330,942,390,1
532,21.280,33,package,752,490,717,463,787,517,1
533,21.320,32,package,905,360,866,330,944,390,1
533,21.320,33,package,754,490,719,463,789,517,1
534,21.360,32,package,908,360,869,330,947,390,1
534,21.360,33,package,756,490,721,463,791,517,1
535,21.400,32,package,910,360,871,330,949,390,1
535,21.400,33,package,758,490,723,463,793,517,1
536,21.440,32,package,912,360,873,330,951,390,1
536,21.440,33,package,760,490,725,463,795,517,1
537,21.480,32,package,914,360,875,330,953,390,1
537,21.480,33,package,762,490,727,463,797,517,1
538,21.520,32,package,917,360,878,330,956,390,1
538,21.520,33,package,764,490,729,463,799,517,1
539,21.560,32,package,919,360,880,330,958,390,1
539,21.560,33,package,765,490,730,463,800,517,1
540,21.600,32,package,921,360,882,330,960,390,1
540,21.600,33,package,767,490,732,463,802,517,1
541,21.640,32,package,923,360,884,330,962,390,1
541,21.640,33,package,769,490,734,463,804,517,1
542,21.680,32,package,926,360,887,330,965,390,1
542,21.680,33,package,771,490,736,463,806,517,1
543,21.720,32,package,928,360,889,330,967,390,1
543,21.720,33,package,773,490,738,463,808,517,1
544,21.760,32,package,930,360,891,330,969,390,1
544,21.760,33,package,775,490,740,463,810,517,1
545,21.800,32,package,932,360,893,330,971,390,1
545,21.800,33,package,777,490,742,463,812,517,1
546,21.840,32,package,935,360,896,330,974,390,1
546,21.840,33,package,779,490,744,463,814,517,1
547,21.880,32,package,937,360,898,330,976,390,1
547,21.880,33,package,781,490,746,463,816,517,1
548,21.920,32,package,939,360,900,330,978,390,1
548,21.920,33,package,783,490,748,463,818,517,1
549,21.960,32,package,941,360,902,330,980,390,1
549,21.960,33,package,785,490,750,463,820,517,1
550,22.000,32,package,944,360,905,330,983,390,1
550,22.000,33,package,787,490,752,463,822,517,1
551,22.040,32,package,946,360,907,330,985,390,1
551,22.040,33,package,789,490,754,463,824,517,1
552,22.080,32,package,948,360,909,330,987,390,1
552,22.080,33,package,791,490,756,463,826,517,1
553,22.120,32,package,951,360,912,330,990,390,1
553,22.120,33,package,793,490,758,463,828,517,1
554,22.160,32,package,953,360,914,330,992,390,1
554,22.160,33,package,795,490,760,463,830,517,1
555,22.200,32,package,955,360,916,330,994,390,1
555,22.200,33,package,797,490,762,463,832,517,1
556,22.240,32,package,957,360,918,330,996,390,1
556,22.240,33,package,799,490,764,463,834,517,1
557,22.280,32,package,960,360,921,330,999,390,1
557,22.280,33,package,801,490,766,463,836,517,1
558,22.320,32,package,962,360,923,330,1001,390,1
558,22.320,33,package,802,490,767,463,837,517,1
559,22.360,32,package,964,360,925,330,1003,390,1
559,22.360,33,package,804,490,769,463,839,517,1
560,22.400,32,package,966,360,927,330,1005,390,1
560,22.400,33,package,806,490,771,463,841,517,1
561,22.440,32,package,969,360,930,330,1008,390,1
561,22.440,33,package,808,490,773,463,843,517,1
562,22.480,32,package,971,360,932,330,1010,390,1
562,22.480,33,package,810,490,775,463,845,517,1
563,22.520,32,package,973,360,934,330,1012,390,1
563,22.520,33,package,812,490,777,463,847,517,1
564,22.560,32,package,975,360,936,330,1014,390,1
564,22.560,33,package,814,490,779,463,849,517,1
565,22.600,32,package,978,360,939,330,1017,390,1
565,22.600,33,package,816,490,781,463,851,517,1
566,22.640,32,package,980,360,941,330,1019,390,1
566,22.640,33,package,818,490,783,463,853,517,1
567,22.680,32,package,982,360,943,330,1021,390,1
567,22.680,33,package,820,490,785,463,855,517,1
568,22.720,32,package,984,360,945,330,1023,390,1
568,22.720,33,package,822,490,787,463,857,517,1
569,22.760,32,package,987,360,948,330,1026,390,1
569,22.760,33,package,824,490,789,463,859,517,1
570,22.800,32,package,989,360,950,330,1028,390,1
570,22.800,33,package,826,490,791,463,861,517,1
571,22.840,32,package,991,360,952,330,1030,390,1
571,22.840,33,package,828,490,793,463,863,517,1
572,22.880,32,package,994,360,955,330,1033,390,1
572,22.880,33,package,830,490,795,463,865,517,1
573,22.920,32,package,996,360,957,330,1035,390,1
573,22.920,33,package,832,490,797,463,867,517,1
574,22.960,32,package,998,360,959,330,1037,390,1
574,22.960,33,package,834,490,799,463,869,517,1
575,23.000,32,package,1000,360,961,330,1039,390,1
575,23.000,33,package,836,490,801,463,871,517,1
576,23.040,32,package,1003,360,964,330,1042,390,1
576,23.040,33,package,838,490,803,463,873,517,1
577,23.080,32,package,1005,360,966,330,1044,390,1
577,23.080,33,package,839,490,804,463,874,517,1
578,23.120,32,package,1007,360,968,330,1046,390,1
578,23.120,33,package,841,490,806,463,876,517,1
579,23.160,32,package,1009,360,970,330,1048,390,1
579,23.160,33,package,843,490,808,463,878,517,1
580,23.200,32,package,1012,360,973,330,1051,390,1
580,23.200,33,package,845,490,810,463,880,517,1
581,23.240,32,package,1014,360,975,330,1053,390,1
581,23.240,33,package,847,490,812,463,882,517,1
582,23.280,32,package,1016,360,977,330,1055,390,1
582,23.280,33,package,849,490,814,463,884,517,1
583,23.320,32,package,1018,360,979,330,1057,390,1
583,23.320,33,package,851,490,816,463,886,517,1
584,23.360,32,package,1021,360,982,330,1060,390,1
584,23.360,33,package,853,490,818,463,888,517,1
585,23.400,32,package,1023,360,984,330,1062,390,1
585,23.400,33,package,855,490,820,463,890,517,1
586,23.440,32,package,1025,360,986,330,1064,390,1
586,23.440,33,package,857,490,822,463,892,517,1
587,23.480,32,package,1027,360,988,330,1066,390,1
587,23.480,33,package,859,490,824,463,894,517,1
588,23.520,32,package,1030,360,991,330,1069,390,1
588,23.520,33,package,861,490,826,463,896,517,1
589,23.560,32,package,1032,360,993,330,1071,390,1
589,23.560,33,package,863,490,828,463,898,517,1
590,23.600,32,package,1034,360,995,330,1073,390,1
590,23.600,33,package,865,490,830,463,900,517,1
591,23.640,32,package,1037,360,998,330,1076,390,1
591,23.640,33,package,867,490,832,463,902,517,1
592,23.680,32,package,1039,360,1000,330,1078,390,1
592,23.680,33,package,869,490,834,463,904,517,1
593,23.720,32,package,1041,360,1002,330,1080,390,1
593,23.720,33,package,871,490,836,463,906,517,1
594,23.760,32,package,1043,360,1004,330,1082,390,1
594,23.760,33,package,873,490,838,463,908,517,1
595,23.800,32,package,1046,360,1007,330,1085,390,1
595,23.800,33,package,875,490,840,463,910,517,1
596,23.840,32,package,1048,360,1009,330,1087,390,1
596,23.840,33,package,876,490,841,463,911,517,1
597,23.880,32,package,1050,360,1011,330,1089,390,1
597,23.880,33,package,878,490,843,463,913,517,1
598,23.920,32,package,1052,360,1013,330,1091,390,1
598,23.920,33,package,880,490,845,463,915,517,1
599,23.960,32,package,1055,360,1016,330,1094,390,1
599,23.960,33,package,882,490,847,463,917,517,1
600,24.000,32,package,1057,360,1018,330,1096,390,1
600,24.000,33,package,884,490,849,463,919,517,1
601,24.040,32,package,1059,360,1020,330,1098,390,1
601,24.040,33,package,886,490,851,463,921,517,1
602,24.080,32,package,1061,360,1022,330,1100,390,1
602,24.080,33,package,888,490,853,463,923,517,1
603,24.120,32,package,1064,360,1025,330,1103,390,1
603,24.120,33,package,890,490,855,463,925,517,1
604,24.160,32,package,1066,360,1027,330,1105,390,1
604,24.160,33,package,892,490,857,463,927,517,1
605,24.200,32,package,1068,360,1029,330,1107,390,1
605,24.200,33,package,894,490,859,463,929,517,1
606,24.240,32,package,1070,360,1031,330,1109,390,1
606,24.240,33,package,896,490,861,463,931,517,1
607,24.280,32,package,1073,360,1034,330,1112,390,1
607,24.280,33,package,898,490,863,463,933,517,1
608,24.320,32,package,1075,360,1036,330,1114,390,1
608,24.320,33,package,900,490,865,463,935,517,1
609,24.360,32,package,1077,360,1038,330,1116,390,1
609,24.360,33,package,902,490,867,463,937,517,1
610,24.400,32,package,1080,360,1041,330,1119,390,1
610,24.400,33,package,904,490,869,463,939,517,1
611,24.440,33,package,906,490,871,463,941,517,1
612,24.480,33,package,908,490,873,463,943,517,1
613,24.520,33,package,910,490,875,463,945,517,1
614,24.560,33,package,912,490,877,463,947,517,1
615,24.600,33,package,913,490,878,463,948,517,1
616,24.640,33,package,915,490,880,463,950,517,1
617,24.680,33,package,917,490,882,463,952,517,1
618,24.720,33,package,919,490,884,463,954,517,1
619,24.760,33,package,921,490,886,463,956,517,1
620,24.800,33,package,923,490,888,463,958,517,1
621,24.840,33,package,925,490,890,463,960,517,1
622,24.880,33,package,927,490,892,463,962,517,1
623,24.920,33,package,929,490,894,463,964,517,1
624,24.960,33,package,931,490,896,463,966,517,1
625,25.000,33,package,933,490,898,463,968,517,1
626,25.040,33,package,935,490,900,463,970,517,1
627,25.080,33,package,937,490,902,463,972,517,1
628,25.120,33,package,939,490,904,463,974,517,1
629,25.160,33,package,941,490,906,463,976,517,1
630,25.200,33,package,943,490,908,463,978,517,1
631,25.240,33,package,945,490,910,463,980,517,1
632,25.280,33,package,947,490,912,463,982,517,1
633,25.320,33,package,949,490,914,463,984,517,1
634,25.360,33,package,950,490,915,463,985,517,1
635,25.400,33,package,952,490,917,463,987,517,1
636,25.440,33,package,954,490,919,463,989,517,1
637,25.480,33,package,956,490,921,463,991,517,1
638,25.520,33,package,958,490,923,463,993,517,1
639,25.560,33,package,960,490,925,463,995,517,1
640,25.600,33,package,962,490,927,463,997,517,1
641,25.640,33,package,964,490,929,463,999,517,1
642,25.680,33,package,966,490,931,463,1001,517,1
643,25.720,33,package,968,490,933,463,1003,517,1
644,25.760,33,package,970,490,935,463,1005,517,1
645,25.800,33,package,972,490,937,463,1007,517,1
646,25.840,33,package,974,490,939,463,1009,517,1
647,25.880,33,package,976,490,941,463,1011,517,1
648,25.920,33,package,978,490,943,463,1013,517,1
649,25.960,33,package,980,490,945,463,1015,517,1
650,26.000,33,package,982,490,947,463,1017,517,1
651,26.040,33,package,984,490,949,463,1019,517,1
652,26.080,33,package,986,490,951,463,1021,517,1
653,26.120,33,package,987,490,952,463,1022,517,1
654,26.160,33,package,989,490,954,463,1024,517,1
655,26.200,33,package,991,490,956,463,1026,517,1
656,26.240,33,package,993,490,958,463,1028,517,1
657,26.280,33,package,995,490,960,463,1030,517,1
658,26.320,33,package,997,490,962,463,1032,517,1
659,26.360,33,package,999,490,964,463,1034,517,1
660,26.400,33,package,1001,490,966,463,1036,517,1
661,26.440,33,package,1003,490,968,463,1038,517,1
662,26.480,33,package,1005,490,970,463,1040,517,1
663,26.520,33,package,1007,490,972,463,1042,517,1
664,26.560,33,package,1009,490,974,463,1044,517,1
665,26.600,33,package,1011,490,976,463,1046,517,1
666,26.640,33,package,1013,490,978,463,1048,517,1
667,26.680,33,package,1015,490,980,463,1050,517,1
668,26.720,33,package,1017,490,982,463,1052,517,1
669,26.760,33,package,1019,490,984,463,1054,517,1
670,26.800,33,package,1021,490,986,463,1056,517,1
671,26.840,33,package,1023,490,988,463,1058,517,1
672,26.880,33,package,1024,490,989,463,1059,517,1
673,26.920,33,package,1026,490,991,463,1061,517,1
674,26.960,33,package,1028,490,993,463,1063,517,1
675,27.000,33,package,1030,490,995,463,1065,517,1
676,27.040,33,package,1032,490,997,463,1067,517,1
677,27.080,33,package,1034,490,999,463,1069,517,1
678,27.120,33,package,1036,490,1001,463,1071,517,1
679,27.160,33,package,1038,490,1003,463,1073,517,1
680,27.200,33,package,1040,490,1005,463,1075,517,1
681,27.240,33,package,1042,490,1007,463,1077,517,1
682,27.280,33,package,1044,490,1009,463,1079,517,1
683,27.320,33,package,1046,490,1011,463,1081,517,1
684,27.360,33,package,1048,490,1013,463,1083,517,1
685,27.400,33,package,1050,490,1015,463,1085,517,1
686,27.440,33,package,1052,490,1017,463,1087,517,1
687,27.480,33,package,1054,490,1019,463,1089,517,1
688,27.520,33,package,1056,490,1021,463,1091,517,1
689,27.560,33,package,1058,490,1023,463,1093,517,1
690,27.600,33,package,1060,490,1025,463,1095,517,1
